_id,user_id,timestamp,text,followers_count,friends_count,status_count,reply_count,like_count,retweet_count,current,volume,next_day_current,symbol,name,sign
5aad04daaf39d0c4d1b47357,9899413929,2017-12-19,"<a href=""http://xueqiu.com/S/SZ300001"" target=""_blank"">$特锐德(SZ300001)$</a> 看特锐德的年报，感觉一派牛逼哄哄的样子，发展很快，摊子很大，营收快速增长，利润远远跟不上，毛利率越来越低，净利率越来越低，你真的行吗？",43,34,730,7,2,0,13.7,2204075,13.36,SZ300001,特锐德,1402e354d2565afdcc2c1e04edd53287
5aad04dbaf39d0c4d1b47359,3145227747,2017-12-19,"<p>在这周末，朋友圈最火的一件事我觉得应该是BAT大佬们联合投资的蔚来汽车首款量产车型Es8登台亮相。首先介绍一下蔚来汽车公司，公司成立于2014年，目前已经获得四轮超百亿人民币的融资，其中就包括阿里、百度、京东等这些互联网巨头。</p><img class=""ke_img"" src=""https://xqimg.imedao.com/1606e3af65d23173fefc6c6d.png!custom.jpg"" >  <p>                                                  </p>  <p>那么周末亮相的Es8这款车是7座纯电动SUV，拥有前后双电机，四轮驱动，百公里加速时间4.4秒，售价在基准版和限量创始版补贴前售价在普通方案下分别为44.8万和54.8万起；在电池用方案下价格低10万元，分别为34.8万和44.8万起，每月需另支付1280元电池费用，车型配置直接对标国外特斯拉Model系列，但在价格上比特斯拉便宜将近一半。</p><img class=""ke_img"" src=""https://xqimg.imedao.com/1606e3b3b43229e3fea44ecd.png!custom.jpg"" >  <p>   </p>  <p>蔚来定位于高端电动汽车市场，与早期通过低价来吸引消费者的国产新能源低端车不同，蔚来出品的车型的毛利率肯定更高，产品也是以质量取胜，而非简单的以量冲业绩，不然也不符合BAT大佬们的口味，那么这样对车辆的性能要求一定是更高。ES8主要针对的是中高端的车主，充分考虑了车主与乘客的驾驶、乘车需求，并引入智能化的驾驶、娱乐系统提升科技感。目前国内电动乘用车市场的竞争主要集中在中低端车型，而高端电动乘用车领域基本由特斯拉垄断，与特斯拉的车型相比，ES8的产品配置高、设计更加人性化，而价格接近特斯拉的一半，性价比极高，在高端电动汽车市场极有可能获得一席之地。随着小鹏、前途、蔚来这些中高端电动车的发展，新能源产业链将获得更多的市场空间，那么接下来可以探讨一下新能源产业链哪一部分可以获得更高的市场份额，谁将最为收益。</p>  <p>我觉得如果要搞清楚谁最受益，那么应该先弄清楚新能源产业链的结构组成。</p>  <p>从结构上划分，上游主要是原材料，例如：钴、锂材料、隔膜、石墨等，中游包括电机，电控，电池pack等，下游为整车，充电桩和运营等。那么从现在的情况来看，下游中高低端针对不同客户的车辆快速发展对中上游推动作用明显，而15-16 年政府补助较高带动下游的爆发式增长使得中游持续扩产能，更加带动上游原材料的爆发式增长，这也是我们为什么看到锂矿、钴等这些原材料价格一飞冲天，几乎没有怎么回调的最重要的理由。所以我认为，如果看好新能源行业，上游的原材料是最值得投资的，因为无论是做客车还是乘用车，无论是高端还是低端，我们都要找一定会用到的原材料，那么主营业务对标的公司业绩一定不会差，比如：锂、石墨、钴、隔膜材料等。而且现在市场情况也基本已经明朗，未来的预期基本都可以兑现，所以只要行业在发展，上游的业绩一定会超出行业的平均利润水平。</p>  <p>从成本上看，上游电池成本占比也是最高的，可以达到整车的成本的一半左右，电机电控约占成本20%，所以可以说电池的性能也就决定了车的整体定位。目前普遍的低端乘用车和客车对能量密度敏感性较低，仍以磷酸铁锂为主，而高端乘用车以三元为主流，从未来的大环境来看，随着对续航里程要求越来越高，三元一定是未来的大趋势，除非有更高性能的新材料出现。</p>  <p>从市场格局来看，查阅相关资料显示，下游与负极格局明朗，正极、电机、电控相对激烈，较低的行业集中度，因此存在压价以及竞争格局尚未明确的风险，而较高的行业集中度行业竞争温和，格局明确，龙头企业优势显著。市场集中度较高的产业链环节主要集中在下游整车环节，主要有插电混乘用车、新能源专用车、天然石墨以及纯电动乘用车，较低的产业链环节主要有正极材料、电控、电机等环节，综合来看，目前下游以及负极材料竞争格局相对明朗，而正极、电机、电控环节竞争相对激烈，格局尚不明确。</p>  <p>综上所述，我觉得在产业链方面，上游原材料是最值得投资的环节，那么从个股上来说，我只说一些我觉得值得在低位投资的标的。</p>  <p>1、上游锂及碳酸锂的核心标的天齐锂业、赣锋锂业不用多说，要投锂矿这两位绝对是龙头，不相上下，从现在体量方面赣锋锂业虽然稍逊，但业绩上一点都不输给天齐。</p>  <p>2、钴原材料的核心标的可推荐华友钴业、寒锐钴业，虽然寒锐钴业体量较小，但公司在刚果的钴资源非常丰富，业绩这两年也是倍数增长，盘子较小也更容易被炒作。</p>  <p>3、隔膜环节核心标的是创新股份，这个多说两句，公司今年以55.5亿元并购上海恩捷，而并购标的目前是全球湿法隔膜材料的龙头，公司承诺17—19年实现净利润不低于3.78亿元、5.55亿元、7.63亿元，而公司上半年已经实现2亿元的利润。隔膜技术目前分为干湿两种，而现在的情况是干法隔膜已经饱和，湿法隔膜因为技术壁垒，目前供不应求，且价格坚挺，估计供给偏紧至少延续至18年下半年，所以如果能够收购成功，公司的股价也远不至于此。今年公司原有业务预计可以实现1.7亿元，如果并表可以实现合并净利润5.48亿元，现在市值是131亿元，对应今年动态市盈率24倍左右，因公司增速明显，我们给40倍的18年动态市盈率，18年公司保守利润7亿元左右，对应市值280亿元，跟现在相比还有一倍多的空间，值得大家关注。</p>  <p>4、锂电设备环节核心标的为先导股份。先导股份这几年业绩快速增长，最主要是抱住了宁德时代这支大腿，根据宁德时代招股说明书显示，宁德时代的前五大供应商里，从2015年至今，先导智能一直在列，随着宁德时代不断扩产能，公司预计未来三年每年复合增长率70%以上，预计18年可实现净利润9个亿左右，我们按照PEG给70倍市盈率，对应市值630亿，远远高于现在的261亿的市值。</p>  <p>那么其他的环节我觉得没有上面说的这几个环节那么有优势，但是也做一个大概的梳理。铜箔与铝箔核心标的为鹏欣资源；电解液核心标的为多氟多、天赐材料等；电芯与PACK 环节核心标的为坚瑞沃能、亿纬锂能以及比亚迪；电机电控环节核心标的为正海磁材与信质电机整车乘用车核心标的为比亚迪，商用车核心标的为宇通客车；充电桩核心标的为特锐德与长园集团；运营租赁核心标的为合康新能与坚瑞沃能。</p>  <p>以上都是纯手打，且查阅了很多资料，不喜吻喷，希望大家可以多多关注我。我本身从事于国内某上市公司旗下的一支基金，从事一级市场投资，以后会多发一些行业和个股的看法，大家一起来探讨，希望可以和大家可以一起进步。另外，如果各位有一些好的拟IPO项目，也欢迎大家多多推荐，可以私聊我。&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_02_laughing.png"" title=""[大笑]"" alt=""[大笑]"" height=""24"" /><img src=""//assets.imedao.com/ugc/images/face/emoji_02_laughing.png"" title=""[大笑]"" alt=""[大笑]"" height=""24"" /><img src=""//assets.imedao.com/ugc/images/face/emoji_02_laughing.png"" title=""[大笑]"" alt=""[大笑]"" height=""24"" /></p>",45,67,5,24,22,19,13.7,2204075,13.36,SZ300001,特锐德,a6a449dc0aa7b8ce97cca3a667b8e4c4
5aad04dbaf39d0c4d1b4735b,5176883097,2017-12-18,<p>300001首次进入，2016隆基12-吉电，盈利万马亏路   2017中原   进入加都进入进入山鹰叫去皖电亏近鲁信</p>,2,33,217,1,0,0,13.56,2220466,13.7,SZ300001,特锐德,5e2abcdecd1c61279a56526c06cacba9
5aad04dcaf39d0c4d1b4735d,8585779263,2017-12-18,"<a href=""http://xueqiu.com/S/SH600884"" target=""_blank"">$杉杉股份(SH600884)$</a>&nbsp;<p>2017 年12 月16 日，蔚来汽车于北京正式发布首款量产SUV 车型ES8 并开启预订，预计2018 年交付，基准版补贴前售价44.8 万元起。</p><p>ES8 带电量70kWh，NEDC 综合工况续航里程335km</p><p>蔚来ES8 性能参数不输当前定价逾80 万元的Tesla Model X 75D。据发布会及行业媒体信息，ES8 使用全铝车身，搭载前后双交流异步电机，最大输出功率480kW，最大扭矩840 牛·米，百公里加速4.4 秒，100-0km/h 制动距离33.8 米，搭载容量为70kWh 的三元锂电池，循环寿命2000 次，60km/h 等速行驶最大续航里程500km，NEDC 综合工况续航里程355km。</p><p>据报道，ES8 装载了“全球首个车载人工智能系统”NOMI 和自动辅助驾驶系统NIO Pilot，是汽车实现智能驾驶的探索性一步，科技感十足。NOMI基于车载计算能力和云计算平台，集成语音交互系统和智能情感系统，实现了简单的人车交互，可以进行导航、拍照、操控车辆等功能。ES8 拥有包括3 目前向摄像头、毫米波雷达、超声波传感器等多达23 个感知硬件，使用MobileyeEQ4 芯片，EQ4 的计算速度是2017 年新奥迪A8 上搭载的EQ3 的8 倍。这些硬件设备结合软件NIO Pilot 使得ES8 具有自动紧急刹车、车道偏离警告、倒车辅助、车辆盲点监控、自动限速调节等辅助驾驶功能，是无人驾驶技术的产业实践，目前处于无人驾驶的第二阶段（L2）。</p><p>ES8 推出换电与电池租赁方案<br/>蔚来配套发布了能源服务网络“NIO Power”，其换电站可以在3 分钟内帮助ES8 换电。蔚来计划至2020 年底在全国主要城市部署超过1100 座换电站，以及1200 辆移动充电车“Power Mobile”。充电车可提供充电10 分钟续驶100公里的方案。蔚来提出换电与电池租用的购买方案，每月支付1280 元电池使用费，车价较原价便宜10 万元，同时可享受电池升级服务。<br/><br/></p><p>新能源乘用车高端化、智能化是未来主流趋势，换电模式亦值得关注。互联网新能源汽车产品的持续发布、下线、运营，将逐步颠覆市场原有认知，加速自动驾驶等新技术的应用，以及换电、电池租赁等新业务模式的推广。建议关注为蔚来ES8 代工的江淮汽车（汽车研究团队覆盖），以及新能源乘用车产业链优质标的：国轩高科、杉杉股份、当升科技、特锐德等。<br/></p>",18,72,47,0,1,0,13.56,2220466,13.7,SZ300001,特锐德,f9d191291ac17eb440c4ff544a8bc11c
5aad04ddaf39d0c4d1b47360,4658806119,2017-12-15,"第八届全球新能源汽车大会盛大开幕，变革大咖共话”重新定义汽车•零排放出行倒计时”展会<img src=""https://xqimg.imedao.com/160592ea9b174e3febc8bbd6.jpg!custom.jpg"" class=""ke_img"" >杨晓红3小时前<p>新能源汽车市场过去三年狂飙突进，踏入2018年，补贴即将大规模退出，双积分政策即将落地，跨国公司的脚步正在加快，燃油车禁售时间表呼之欲出。12月15日，第八届全球新能源汽车大会（GNEV8）在北京国家会议中心盛大开幕，围绕“以“重新定义汽车·零排放出行倒计时” 主题，推动汽车行业变革的潮头人物悉数到场，畅谈未来三年如何去创造新的赛道、新的生态、新的世界。</p><p><img src=""https://xqimg.imedao.com/160592ea9bd7303fdff7f9a6.jpg!custom.jpg"" class=""ke_img"" ></p><p>第八届全球新能源汽车大会由全球新能源汽车大会官方机构(GNEV)主办，第一电动网承办，大会主席、智电互动集团董事长庞义成发表开幕致辞称，以电动化、智能化、轻量化和共享化为基本推动力的“重新定义汽车、重新定义出行”的新的赛道和新的生态正在被塑造。新用户、新汽车、新出行，是我们在这个新的时代要承载的使命。云度、蔚来、车和家、北汽LITE、奇点、小鹏、威马、零跑……新物种正在诞生。未来十年、二十年推动人类社会进一步核心力量是人工智能+基因工程，现在在做的新汽车只是巨大变革图景很小部分，因此我们需要联合起来，需要有开放、众创、共享的精神。一棵树独大不会是一个生态，没有一家公司能够靠自己的力量能够完成一个生态，应该欢迎和鼓舞更多的小伙伴参与，只有这样才能真正的掀起真正的风暴。</p><p><img src=""https://xqimg.imedao.com/160592ea9d37473fc24bdce5.jpg!custom.jpg"" class=""ke_img"" ></p><p>智电互动集团董事长庞义成</p><p>北汽新能源总经理郑刚发表主题演讲称，全球主要国家纷纷提出禁售燃油车时间表，这意味着新能源汽车替代燃油车成为不可逆的全球共识，因此，开放和共享将是北汽新能源面向2025年提出的关键战略，12月7号北汽集团已正式提出引领2025战略，全面新能源化已经成为北汽集团各个业务板块的共同目标。</p><p></p><p>北汽新能源总经理郑刚</p><p>蔚来汽车董事长李斌在ES8上市前日也来到全球新能源汽车大会，蔚来汽车创业已经已经三年，最难的也是最重要的如何服务用户，这也是未来最大的挑战，同时，他对中国电动汽车相关创业公司的信心比以前更强，无论是纯电动技术路线还是智能化技术看，中国的智能电动汽车创业公司十年后一定会赢得未来。</p><p><img src=""https://xqimg.imedao.com/160592ea9e77313fe8f937d2.jpg!custom.jpg"" class=""ke_img"" ></p><p>蔚来汽车董事长李斌</p><p>云度新能源总经理刘心文表示，要实现中国电动车行业的良序发展，必须形成统一的“电动车丛林法则”，新能源车市场竞争已从温室回到丛林，前方充满着未知与险恶，应该使自己强大，冲出重围。</p><p><img src=""https://xqimg.imedao.com/160592eab217323fe9d91d6a.jpg!custom.jpg"" class=""ke_img"" ></p><p>零跑汽车董事长朱江明表示，智能电动车不只是车，更是一部行走的智能电子产品。零跑将遵循电子产品规则，通过零部件自制模式等，缩短产品更新迭代周期。</p><p></p><p>零跑汽车董事长朱江明</p><p>奇点汽车创始人沈海寅在论坛上带来了他对未来出行的新思考，“汽车能源技术的变革是首要之务，电动汽车迎来了发展机遇。在内燃机领域，中国追赶世界追赶了半个世纪，却仍难“望其项背”，电动化让汽车行业的技术门槛降低，不仅让中国自主品牌有了博弈的新起点，同时，也让像我这样的跨界新人，像奇点汽车一样的新鲜血液进入到汽车这个百余年历程的世界中。”在大会上，沈海寅还正式宣布奇点汽车将牵手芯片巨头英伟达（NVIDIA），深耕自动驾驶技术，深度打造奇点汽车的大脑。</p><p><img src=""https://xqimg.imedao.com/160592eab737493fcd740606.jpg!custom.jpg"" class=""ke_img"" ></p><p>奇点汽车创始人沈海寅</p><p>英伟达自动驾驶中国区负责人董方亮表示,英伟达作为一个IT企业，一直被汽车行业称作“野蛮人”，以前不被汽车行业接受，但而随着汽车行业的发展，英伟达正在越来越多的被汽车行业接受，这是非常好的趋势。<br/></p><p></p><p>英伟达自动驾驶中国区负责人董方亮</p><p>第一电动网CEO崔志强在开幕论坛上预告了第一电动研究院出品的2017年度新能源汽车产业研究报告，本系列报告由《2017年全球新能源汽车产业报告》、《2017年中国新能源乘用车产业报告》、《2017年中国新能源商用车产业报告》、《2017年车载动力电池产业报告》、《2017年四轮低速电动产业报告》、《2017年中国新能源汽车产业政策报告》、《2017年充电基础设施与运营研究报告》组成，将于2月8日正式发布。<br/></p><p><img src=""https://xqimg.imedao.com/160592eabcc7503fdf845c8d.jpg!custom.jpg"" class=""ke_img"" ></p><p>第一电动网CEO崔志强</p><p>车和家创始人李想、电咖汽车董事长兼CEO张海亮、开云汽车创始人王超、爱驰亿维CEO谷峰在圆桌沙龙环节共同探讨了行业未来的走势。</p><p><img src=""https://xqimg.imedao.com/160592eabc97333fea87e873.jpg!custom.jpg"" class=""ke_img"" ></p><p>当天下午大会组织了6场主题平行论坛：乘用车论坛、商用车论坛、低速电动车论坛、充换电论坛、三电论坛和汽车共享论坛。&nbsp;</p><p>《企业平均燃料消耗量与新能源汽车积分并行管理办法》将于2018年4月1日正式实施，其中对车企的新能源汽车积分要求延后至2019年执行。新能源汽车积分政策推迟一年实施，最后的备战时间不多，大家准备的如何？北汽新能源营销公司总经理李一秀、江淮乘用车营销公司备件营销公司总经理 汪光玉、吉利新能源汽车销售公司总经理诸葛环环、奇瑞新能源科技有限公司市场部长卢华平、比亚迪汽车营销副总监叶廷文 ，在乘用车分论坛提出各自备战电动化战场的主张。&nbsp;</p><p>商用车论坛的主题是“120万辆的机会”，2020年新能源汽车累计推广需达500万辆，商用车占120万辆，伴随补贴加速退坡，谁来扛起新能源商用车持续增长的大旗？杭州长江汽车有限公司副董事长 苗振国、开沃汽车副总裁、首席技术官 张蒙阳、扬子江客车集团总工程师雷洪钧、中航复材副总经理李宏运、中军凯旋总裁王子峰、一微集团董事长王国平共同就此议题进行深入探讨。&nbsp;</p><p>以“场景聚焦与精细运营”为主题的充换电论坛上，特锐德集团董事长于德翔、电巴新能源董事长张建平、万帮新能源副总裁王磊、Qualcomm中国区WEVC高级业务发展经理刘勇、ABB新能源系统销售和产品市场总监董志华、充电桩APP CEO黄山、时空电动首席运营马辉、中兴新能源总工程师梁明、智充科技首席运营官侯亦飞、鼎充新能源副董事长吕鸿，共话充换电运营如何衔接现在和未来。&nbsp;</p><p>中国新能源汽车市场呈快速增长之势，核心零部件也随之高速成长。同时，各大跨国车企纷纷加大对中国市场的战略部署，积极寻求本土供应链的优质资源。自主品牌零部件将迎来发展新机遇和新挑战，多氟多集团董事长李世江、沃特玛电池副总裁钟孟光、大郡控制总经理徐性怡、巨一动力总经理马文明、宁波利维能总经理孙晓东，在以“中国供应商崛起”为主题的三电论坛，共同探讨如何打造新能源汽车领域标杆型供应商。&nbsp;</p><p>微型电动车的主题是——转正之战，新国标箭在弦上，如何以合法身份赢得新市场？新规则形成后，企业如何抓住机会获市场先机？中国工程院院士杨裕生、山东汽车行业协会会长魏学勤、南开大学滨海开发研究院院长刘刚、雷丁汽车总经理舒欣、车和家战略副总裁赵雷共同探讨企业如何备战新国标，进行技术和产品的革新。&nbsp;</p><p>无人驾驶+共享汽车的未来景象已被世人畅想无数次，易微行CEO杨洋、一度用车副总裁周彦汐、Ponycar联合创始人陈智超、云杉智慧副总裁钱路、盼达创始人、CEO高钰、小明出行CEO田海玉在汽车共享论坛上告诉我们，他们将如何搭建通往未来之桥。&nbsp;</p><p>全球新能源汽车大会自2010年12月开始，已成功举办七届。大会历经七年行业积累，在企业、媒体、相关政府和协会组织间享有很好的声誉，是政府组织和企业交流互动的良好平台。第八届全球新能源汽车大会主办单位由GNEV官方机构主办，第一电动网承办。</p><p>来源：第一电动网</p><p>作者：杨晓红</p>",28243,1291,26100,1,2,0,13.63,2270300,13.56,SZ300001,特锐德,dece65cafda09d22dce48e3ed51330bc
5aad04deaf39d0c4d1b47362,6638978246,2017-12-15,"<p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f26c4a4f43fdca3b246.jpg"" />导读：12月15日，第八届全球新能源汽车大会（GNEV8）在北京国家会议中心盛大开幕，围绕“以“重新定义汽车·零排放出行倒计时” 主题，推动汽车行业变革的潮头人物悉数到场，畅谈未来三年如何去创造新的赛道、新的生态、新的世界。</p><p>新能源汽车市场过去三年狂飙突进，踏入2018年，补贴即将大规模退出，双积分政策即将落地，跨国公司的脚步正在加快，燃油车禁售时间表呼之欲出。12月15日，第八届全球新能源汽车大会（GNEV8）在北京国家会议中心盛大开幕，围绕“以“重新定义汽车·零排放出行倒计时” 主题，推动汽车行业变革的潮头人物悉数到场，畅谈未来三年如何去创造新的赛道、新的生态、新的世界。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f26e494fa3fe43d182f.jpg"" />第八届全球新能源汽车大会由全球新能源汽车大会官方机构(GNEV)主办，第一电动网承办，大会主席、智电互动集团董事长庞义成发表开幕致辞称，以电动化、智能化、轻量化和共享化为基本推动力的“重新定义汽车、重新定义出行”的新的赛道和新的生态正在被塑造。新用户、新汽车、新出行，是我们在这个新的时代要承载的使命。云度、蔚来、车和家、北汽LITE、奇点、小鹏、威马、零跑……新物种正在诞生。未来十年、二十年推动人类社会进一步核心力量是人工智能+基因工程，现在在做的新汽车只是巨大变革图景很小部分，因此我们需要联合起来，需要有开放、众创、共享的精神。一棵树独大不会是一个生态，没有一家公司能够靠自己的力量能够完成一个生态，应该欢迎和鼓舞更多的小伙伴参与，只有这样才能真正的掀起真正的风暴。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f2700a4ea3fe21fba3f.jpg"" />智电互动集团董事长庞义成</p><p>北汽新能源总经理郑刚发表主题演讲称，全球主要国家纷纷提出禁售燃油车时间表，这意味着新能源汽车替代燃油车成为不可逆的全球共识，因此，开放和共享将是北汽新能源面向2025年提出的关键战略，12月7号北汽集团已正式提出引领2025战略，全面新能源化已经成为北汽集团各个业务板块的共同目标。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f271984f53fecea6fd1.jpg"" />北汽新能源总经理郑刚</p><p>蔚来汽车董事长李斌在ES8上市前日也来到全球新能源汽车大会，蔚来汽车创业已经已经三年，最难的也是最重要的如何服务用户，这也是未来最大的挑战，同时，他对中国电动汽车相关创业公司的信心比以前更强，无论是纯电动技术路线还是智能化技术看，中国的智能电动汽车创业公司十年后一定会赢得未来。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f272fd4fb3fe2be227d.jpg"" />蔚来汽车董事长李斌</p><p>云度新能源总经理刘心文表示，要实现中国电动车行业的良序发展，必须形成统一的“电动车丛林法则”，新能源车市场竞争已从温室回到丛林，前方充满着未知与险恶，应该使自己强大，冲出重围。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f2758b4f63fef8182e4.jpg"" />零跑汽车董事长朱江明表示，智能电动车不只是车，更是一部行走的智能电子产品。零跑将遵循电子产品规则，通过零部件自制模式等，缩短产品更新迭代周期。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f2773d4eb3fd4632687.jpg"" />零跑汽车董事长朱江明</p><p>奇点汽车创始人沈海寅在论坛上带来了他对未来出行的新思考，“汽车能源技术的变革是首要之务，电动汽车迎来了发展机遇。在内燃机领域，中国追赶世界追赶了半个世纪，却仍难“望其项背”，电动化让汽车行业的技术门槛降低，不仅让中国自主品牌有了博弈的新起点，同时，也让像我这样的跨界新人，像奇点汽车一样的新鲜血液进入到汽车这个百余年历程的世界中。”在大会上，沈海寅还正式宣布奇点汽车将牵手芯片巨头英伟达（NVIDIA），深耕自动驾驶技术，深度打造奇点汽车的大脑。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f278d751c3fb806da8b.jpg"" />奇点汽车创始人沈海寅</p><p>英伟达自动驾驶中国区负责人董方亮表示,英伟达作为一个IT企业，一直被汽车行业称作“野蛮人”，以前不被汽车行业接受，但而随着汽车行业的发展，英伟达正在越来越多的被汽车行业接受，这是非常好的趋势。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f27b1c4fc3fe0e5e0e3.jpg"" />英伟达自动驾驶中国区负责人董方亮</p><p>第一电动网CEO崔志强在开幕论坛上预告了第一电动研究院出品的2017年度新能源汽车产业研究报告，本系列报告由《2017年全球新能源汽车产业报告》、《2017年中国新能源乘用车产业报告》、《2017年中国新能源商用车产业报告》、《2017年车载动力电池产业报告》、《2017年四轮低速电动产业报告》、《2017年中国新能源汽车产业政策报告》、《2017年充电基础设施与运营研究报告》组成，将于2月8日正式发布。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f27ca551d3fe7656e88.jpg"" />第一电动网CEO崔志强</p><p>车和家创始人李想、电咖汽车董事长兼CEO张海亮、开云汽车创始人王超、爱驰亿维副总裁金鑫在圆桌沙龙环节共同探讨了行业未来的走势。</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f27e954ec3fd478e9ca.jpg"" />当天下午大会组织了6场主题平行论坛：乘用车论坛、商用车论坛、低速电动车论坛、充换电论坛、三电论坛和汽车共享论坛。 </p><p>《企业平均燃料消耗量与新能源汽车积分并行管理办法》将于2018年4月1日正式实施，其中对车企的新能源汽车积分要求延后至2019年执行。新能源汽车积分政策推迟一年实施，最后的备战时间不多，大家准备的如何？北汽新能源营销公司总经理李一秀、江淮乘用车营销公司备件营销公司总经理 汪光玉、吉利新能源汽车销售公司总经理诸葛环环、奇瑞新能源科技有限公司市场部长卢华平、比亚迪汽车营销副总监叶廷文 ，在乘用车分论坛提出各自备战电动化战场的主张。 </p><p>商用车论坛的主题是“120万辆的机会”，2020年新能源汽车累计推广需达500万辆，商用车占120万辆，伴随补贴加速退坡，谁来扛起新能源商用车持续增长的大旗？杭州长江汽车有限公司副董事长 苗振国、开沃汽车副总裁、首席技术官 张蒙阳、扬子江客车集团总工程师雷洪钧、中航复材副总经理李宏运、中军凯旋总裁王子峰、一微集团董事长王国平共同就此议题进行深入探讨。 </p><p>以“场景聚焦与精细运营”为主题的充换电论坛上，特锐德集团董事长于德翔、电巴新能源董事长张建平、万帮新能源副总裁王磊、Qualcomm中国区WEVC高级业务发展经理刘勇、ABB新能源系统销售和产品市场总监董志华、充电桩APP CEO黄山、时空电动首席运营马辉、中兴新能源总工程师梁明、智充科技首席运营官侯亦飞、鼎充新能源副董事长吕鸿，共话充换电运营如何衔接现在和未来。 </p><p>中国新能源汽车市场呈快速增长之势，核心零部件也随之高速成长。同时，各大跨国车企纷纷加大对中国市场的战略部署，积极寻求本土供应链的优质资源。自主品牌零部件将迎来发展新机遇和新挑战，多氟多集团董事长李世江、沃特玛电池副总裁钟孟光、大郡控制总经理徐性怡、巨一动力总经理马文明、宁波利维能总经理孙晓东，在以“中国供应商崛起”为主题的三电论坛，共同探讨如何打造新能源汽车领域标杆型供应商。 </p><p>微型电动车的主题是——转正之战，新国标箭在弦上，如何以合法身份赢得新市场？新规则形成后，企业如何抓住机会获市场先机？中国工程院院士杨裕生、山东汽车行业协会会长魏学勤、南开大学滨海开发研究院院长刘刚、雷丁汽车总经理舒欣、车和家战略副总裁赵雷共同探讨企业如何备战新国标，进行技术和产品的革新。 </p><p>无人驾驶+共享汽车的未来景象已被世人畅想无数次，易微行CEO杨洋、一度用车副总裁周彦汐、Ponycar联合创始人陈智超、云杉智慧副总裁钱路、盼达创始人、CEO高钰、小明出行CEO田海玉在汽车共享论坛上告诉我们，他们将如何搭建通往未来之桥。 </p><p>全球新能源汽车大会自2010年12月开始，已成功举办七届。大会历经七年行业积累，在企业、媒体、相关政府和协会组织间享有很好的声誉，是政府组织和企业交流互动的良好平台。第八届全球新能源汽车大会主办单位由GNEV官方机构主办，第一电动网承办。</p><p><img class=""ke_img"" /><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f2845a4f93fe5b8811f.jpg"" />· 第一电动汽车网 ·</p><p>最懂新能源汽车的平台，新能源汽车资讯第一选择</p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/16058f285b64ee3fd6e24f95.jpg"" />点击原文阅读了解大会详情！</p>",7259,3,370,0,0,0,13.63,2270300,13.56,SZ300001,特锐德,00aab6d8516df6084851545670bfcdf1
5aad04dfaf39d0c4d1b47364,5222088773,2017-12-15,"我刚刚在<a href=""http://xueqiu.com/k?q=%23%E9%9B%AA%E7%90%83%E5%AE%9E%E7%9B%98%E4%BA%A4%E6%98%93%23"" target=""_blank"">#雪球实盘交易#</a>委托买入<a href=""http://xueqiu.com/S/SZ300001"" target=""_blank"">$特锐德(SZ300001)$</a>，委托买入价13。",357,61,256,0,0,0,13.63,2270300,13.56,SZ300001,特锐德,4ea1ae8cf02150ae15370179d33ad23b
5aad04e0af39d0c4d1b47366,9899413929,2017-12-15,"<a href=""http://xueqiu.com/S/SZ300001"" target=""_blank"">$特锐德(SZ300001)$</a> 给特锐德高管，老总们点个赞",43,34,730,0,0,0,13.63,2270300,13.56,SZ300001,特锐德,b5e8b0fc0782095585d5c23c8d83ccba
5aad04e1af39d0c4d1b47368,-1,2017-12-15,"中新网12月15日电 特锐德日前发布公告，宣布将获集团部分高管及核心骨干员工增持股份，计划自2017年12月7日起六个月内增持公司股份，增持金额累计不低于3000万元人民币。 据了解，这并不是特锐德高管第一次增持自家股票。资料显示... <a href=""http://news.sina.com.cn/o/2017-12-15/doc-ifyptfcn0616530.shtml"" title=""http://news.sina.com.cn/o/2017-12-15/doc-ifyptfcn0616530.shtml"" target=""_blank"" class=""status-link"">网页链接</a>",,,,2,1,0,13.63,2270300,13.56,SZ300001,特锐德,e83f985df22c56408078bf5b1299206e
5aad04e1af39d0c4d1b4736a,8193918803,2017-12-15,"<a href=""http://xueqiu.com/S/SZ300001"" target=""_blank"">$特锐德(SZ300001)$</a> 特来电有没有和支付宝合作的可能呢",118,42,381,5,0,0,13.63,2270300,13.56,SZ300001,特锐德,d96b0c713a69567a5086c390f27686a7
